"RootFolder","File","RelativePath","DateTime","DeleteFlag","animal","empty","person","vehicle","Species","Unidentifiable","Dark","No_Adults_Seq","No_Juv_Seq","Date","Individual","time_diff","keep_row","Trap","camtype"
"Imagestoclassify","PS2__CamA__2023-01-22__20-08-35(1).JPG","BrendanAltingMLDP2023Images\PS2\CamA",2023-01-22 20:08:35,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-22,"UOM1707",568507,TRUE,"PS2","Trail"
"Imagestoclassify","PS2__CamA__2023-01-22__20-08-38(4).JPG","BrendanAltingMLDP2023Images\PS2\CamA",2023-01-22 20:08:38,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-22,"UOF1906",568690,TRUE,"PS2","Trail"
"Imagestoclassify","Q28__2021-01-23__12-44-49(1).JPG","BrendanAltingMLDP2023Images\Q28",2023-01-23 12:44:49,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-23,"UOF1801",280282,TRUE,"Q28","Baited"
"Imagestoclassify","PS14__CamB__2023-01-23__13-30-58(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-23 13:30:58,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-23,"UOM2001",283043,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-01-23__13-31-05(7).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-23 13:31:05,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-23,"UOF1801",2775,TRUE,"PS14","Trail"
"Imagestoclassify","PS15__CamB__2023-01-24__06-37-20(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-24 06:37:20,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-24,"UOM2007",243274,TRUE,"PS15","Trail"
"Imagestoclassify","PS11__CamB__2023-01-24__07-00-29(1).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-24 07:00:29,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-24,"UOF1801",62951,TRUE,"PS11","Trail"
"Imagestoclassify","PS11__CamB__2023-01-24__07-00-34(7).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-24 07:00:34,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-24,"UOM2001",62964,TRUE,"PS11","Trail"
"Imagestoclassify","PS15__CamB__2023-01-24__08-17-59(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-24 08:17:59,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-24,"MBF1701",764825,TRUE,"PS15","Trail"
"Imagestoclassify","PS11__CamB__2023-01-24__17-42-28(1).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-24 17:42:28,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-24,"UOM2001",38512,TRUE,"PS11","Trail"
"Imagestoclassify","PS11__CamB__2023-01-24__17-42-38(4).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-24 17:42:38,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-24,"UOF1801",38472,TRUE,"PS11","Trail"
"Imagestoclassify","Q2__2023-01-24__18-33-03(1).JPG","BrendanAltingMLDP2023Images\Q2",2023-01-24 18:33:03,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-24,"UOF2101",2344813,TRUE,"Q2","Baited"
"Imagestoclassify","Q2__2023-01-25__11-02-26(1).JPG","BrendanAltingMLDP2023Images\Q2",2023-01-25 11:02:26,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-25,"UOF2101",59356,TRUE,"Q2","Baited"
"Imagestoclassify","Q13__2023-01-25__11-04-42(1).JPG","BrendanAltingMLDP2023Images\Q13",2023-01-25 11:04:42,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-25,"UOM2002",787052,TRUE,"Q13","Baited"
"Imagestoclassify","Q6__2023-01-25__13-22-25(1).JPG","BrendanAltingMLDP2023Images\Q6",2023-01-25 13:22:25,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-25,"UOF2009",1549694,TRUE,"Q6","Baited"
"Imagestoclassify","PS3__CamB__2023-01-25__19-39-21(1).JPG","BrendanAltingMLDP2023Images\PS3\CamB",2023-01-25 19:39:21,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-25,"UOF1906",257442,TRUE,"PS3","Trail"
"Imagestoclassify","PS3__CamA__2023-01-25__19-39-22(1).JPG","BrendanAltingMLDP2023Images\PS3\CamA",2023-01-25 19:39:22,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-25,"UOM1707",257445,TRUE,"PS3","Trail"
"Imagestoclassify","PS21__CamA__2023-01-26__09-03-10(1).JPG","BrendanAltingMLDP2023Images\PS21\CamA",2023-01-26 09:03:10,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-26,"MBF1701",175483,TRUE,"PS21","Trail"
"Imagestoclassify","PS21__CamA__2023-01-26__09-03-17(7).JPG","BrendanAltingMLDP2023Images\PS21\CamA",2023-01-26 09:03:17,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-26,"UOM2007",181531,TRUE,"PS21","Trail"
"Imagestoclassify","Q2__2023-01-26__12-03-22(1).JPG","BrendanAltingMLDP2023Images\Q2",2023-01-26 12:03:22,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-26,"UOF2101",90048,TRUE,"Q2","Baited"
"Imagestoclassify","PS3__CamA__2023-01-27__06-18-52(1).JPG","BrendanAltingMLDP2023Images\PS3\CamA",2023-01-27 06:18:52,"false","true","false","false","false","Dingo","false","false",2,2,2023-01-27,"UOM1707",124770,TRUE,"PS3","Trail"
"Imagestoclassify","PS3__CamA__2023-01-27__06-19-08(5).JPG","BrendanAltingMLDP2023Images\PS3\CamA",2023-01-27 06:19:08,"false","true","false","false","false","Dingo","false","false",2,2,2023-01-27,"WTU2104",3012865,TRUE,"PS3","Trail"
"Imagestoclassify","Q13__2023-01-27__11-25-59(1).JPG","BrendanAltingMLDP2023Images\Q13",2023-01-27 11:25:59,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-27,"SLF1501",961127,TRUE,"Q13","Baited"
"Imagestoclassify","PS3__CamA__2023-01-27__20-02-37(1).JPG","BrendanAltingMLDP2023Images\PS3\CamA",2023-01-27 20:02:37,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-27,"WTU2104",49365,TRUE,"PS3","Trail"
"Imagestoclassify","Q15__2023-01-28__06-21-09(1).JPG","BrendanAltingMLDP2023Images\Q15",2023-01-28 06:21:09,"false","false","false","false","false","Dingo","false","false",2,2,2023-01-28,"SLF1501",68084,TRUE,"Q15","Baited"
"Imagestoclassify","Q15__2023-01-28__06-21-18(16).JPG","BrendanAltingMLDP2023Images\Q15",2023-01-28 06:21:18,"false","false","false","false","false","Dingo","false","false",2,2,2023-01-28,"UOM2002",242178,TRUE,"Q15","Baited"
"Imagestoclassify","PS23__CamB__2023-01-28__10-51-56(1).JPG","BrendanAltingMLDP2023Images\PS23\CamB",2023-01-28 10:51:56,"false","true","false","false","false","Dingo","false","false",2,4,2023-01-28,"UOM2002",16229,TRUE,"PS23","Trail"
