"RootFolder","File","RelativePath","DateTime","DeleteFlag","animal","empty","person","vehicle","Species","Unidentifiable","Dark","No_Adults_Seq","No_Juv_Seq","Date","Individual","time_diff","keep_row","Trap","camtype"
"Imagestoclassify","PS14__CamB__2023-01-10__22-52-33(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-10 22:52:33,"false","true","false","false","false","Fox","false","false",0,0,2023-01-10,"Unidentifiable",3755,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-01-10__23-49-42(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-10 23:49:42,"false","true","false","false","false","Fox","false","false",0,0,2023-01-10,"Unidentifiable",3398,TRUE,"PS14","Trail"
"Imagestoclassify","PS16__CamA__2023-01-11__20-28-35(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-11 20:28:35,"false","true","false","false","false","Fox","false","false",0,0,2023-01-11,"Unidentifiable",74323,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-12__04-37-44(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-12 04:37:44,"false","true","false","false","false","Fox","false","false",0,0,2023-01-12,"Unidentifiable",29341,TRUE,"PS16","Trail"
"Imagestoclassify","PS15__CamA__2023-01-12__21-30-11(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-12 21:30:11,"false","true","false","false","false","Fox","false","false",0,0,2023-01-12,"Unidentifiable",60731,TRUE,"PS15","Trail"
"Imagestoclassify","PS24__CamB__2023-01-12__21-59-08(1).JPG","BrendanAltingMLDP2023Images\PS24\CamB",2023-01-12 21:59:08,"false","true","false","false","false","Fox","false","false",0,0,2023-01-12,"Unidentifiable",1332,TRUE,"PS24","Trail"
"Imagestoclassify","PS23__CamB__2023-01-13__00-46-39(1).JPG","BrendanAltingMLDP2023Images\PS23\CamB",2023-01-13 00:46:39,"false","true","false","false","false","Fox","false","false",0,0,2023-01-13,"Unidentifiable",9921,TRUE,"PS23","Trail"
"Imagestoclassify","PS16__CamA__2023-01-13__02-15-58(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-13 02:15:58,"false","true","false","false","false","Fox","false","false",0,0,2023-01-13,"Unidentifiable",5334,TRUE,"PS16","Trail"
"Imagestoclassify","PS15__CamB__2023-01-13__21-36-43(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-13 21:36:43,"false","true","false","false","false","Fox","false","false",0,0,2023-01-13,"Unidentifiable",69639,TRUE,"PS15","Trail"
"Imagestoclassify","PS15__CamA__2023-01-13__22-12-16(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-13 22:12:16,"false","true","false","false","false","Fox","false","false",0,0,2023-01-13,"Unidentifiable",2052,TRUE,"PS15","Trail"
"Imagestoclassify","PS16__CamA__2023-01-13__23-11-56(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-13 23:11:56,"false","true","false","false","false","Fox","false","false",0,0,2023-01-13,"Unidentifiable",3578,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-14__03-11-02(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-14 03:11:02,"false","true","false","false","false","Fox","false","false",0,0,2023-01-14,"Unidentifiable",14340,TRUE,"PS16","Trail"
"Imagestoclassify","PS15__CamB__2023-01-14__21-41-28(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-14 21:41:28,"false","true","false","false","false","Fox","false","false",0,0,2023-01-14,"Unidentifiable",66624,TRUE,"PS15","Trail"
"Imagestoclassify","PS15__CamA__2023-01-14__22-36-57(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-14 22:36:57,"false","true","false","false","false","Fox","false","false",0,0,2023-01-14,"Unidentifiable",3287,TRUE,"PS15","Trail"
"Imagestoclassify","PS16__CamA__2023-01-15__00-41-13(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-15 00:41:13,"false","true","false","false","false","Fox","false","false",0,0,2023-01-15,"Unidentifiable",7437,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-15__04-32-26(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-15 04:32:26,"false","true","false","false","false","Fox","false","false",0,0,2023-01-15,"Unidentifiable",13865,TRUE,"PS16","Trail"
"Imagestoclassify","Q11__2023-01-15__21-05-55(1).JPG","BrendanAltingMLDP2023Images\Q11",2023-01-15 21:05:55,"false","false","false","false","false","Fox","false","false",0,0,2023-01-15,"Unidentifiable",59590,TRUE,"Q11","Baited"
"Imagestoclassify","PS15__CamB__2023-01-15__23-24-32(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-15 23:24:32,"false","true","false","false","false","Fox","false","false",0,0,2023-01-15,"Unidentifiable",8286,TRUE,"PS15","Trail"
"Imagestoclassify","PS16__CamA__2023-01-16__01-27-04(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-16 01:27:04,"false","true","false","false","false","Fox","false","false",0,0,2023-01-16,"Unidentifiable",7001,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-16__04-20-44(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-16 04:20:44,"false","true","false","false","false","Fox","false","false",0,0,2023-01-16,"Unidentifiable",10407,TRUE,"PS16","Trail"
"Imagestoclassify","PS15__CamA__2023-01-16__21-30-09(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-16 21:30:09,"false","true","false","false","false","Fox","false","false",0,0,2023-01-16,"Unidentifiable",61757,TRUE,"PS15","Trail"
"Imagestoclassify","PS15__CamA__2023-01-16__22-02-19(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-16 22:02:19,"false","true","false","false","false","Fox","false","false",0,0,2023-01-16,"Unidentifiable",1925,TRUE,"PS15","Trail"
"Imagestoclassify","PS16__CamA__2023-01-16__23-21-18(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-16 23:21:18,"false","true","false","false","false","Fox","false","false",0,0,2023-01-16,"Unidentifiable",4737,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-17__00-36-37(4).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-17 00:36:37,"false","true","false","false","false","Fox","false","false",0,0,2023-01-17,"Unidentifiable",4491,TRUE,"PS16","Trail"
"Imagestoclassify","PS17__CamB__2023-01-17__01-20-53(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-17 01:20:53,"false","true","false","false","false","Fox","false","false",0,0,2023-01-17,"Unidentifiable",2654,TRUE,"PS17","Trail"
"Imagestoclassify","PS15__CamB__2023-01-17__01-39-05(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-17 01:39:05,"false","true","false","false","false","Fox","false","false",0,0,2023-01-17,"Unidentifiable",1036,TRUE,"PS15","Trail"
"Imagestoclassify","PS17__CamB__2023-01-17__04-40-37(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-17 04:40:37,"false","true","false","false","false","Fox","false","false",0,0,2023-01-17,"Unidentifiable",10891,TRUE,"PS17","Trail"
"Imagestoclassify","PS16__CamA__2023-01-18__01-10-31(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-18 01:10:31,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",73793,TRUE,"PS16","Trail"
"Imagestoclassify","PS14__CamB__2023-01-18__01-58-33(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-18 01:58:33,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",2399,TRUE,"PS14","Trail"
"Imagestoclassify","PS16__CamA__2023-01-18__02-54-07(2).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-18 02:54:07,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",3281,TRUE,"PS16","Trail"
"Imagestoclassify","PS14__CamB__2023-01-18__04-02-27(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-18 04:02:27,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",4092,TRUE,"PS14","Trail"
"Imagestoclassify","PS16__CamA__2023-01-18__04-40-15(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-18 04:40:15,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",2231,TRUE,"PS16","Trail"
"Imagestoclassify","PS15__CamB__2023-01-18__20-56-26(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-18 20:56:26,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",58023,TRUE,"PS15","Trail"
"Imagestoclassify","PS15__CamB__2023-01-18__21-32-00(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-18 21:32:00,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",2133,TRUE,"PS15","Trail"
"Imagestoclassify","PS14__CamA__2023-01-18__23-24-00(1).JPG","BrendanAltingMLDP2023Images\PS14\CamA",2023-01-18 23:24:00,"false","true","false","false","false","Fox","false","false",0,0,2023-01-18,"Unidentifiable",6717,TRUE,"PS14","Trail"
"Imagestoclassify","PS16__CamA__2023-01-19__03-03-20(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-19 03:03:20,"false","true","false","false","false","Fox","false","false",0,0,2023-01-19,"Unidentifiable",13083,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-19__21-50-17(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-19 21:50:17,"false","true","false","false","false","Fox","false","false",0,0,2023-01-19,"Unidentifiable",67610,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-19__22-22-21(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-19 22:22:21,"false","true","false","false","false","Fox","false","false",0,0,2023-01-19,"Unidentifiable",1922,TRUE,"PS16","Trail"
"Imagestoclassify","PS3__CamB__2023-01-19__23-07-02(1).JPG","BrendanAltingMLDP2023Images\PS3\CamB",2023-01-19 23:07:02,"false","true","false","false","false","Fox","false","false",0,0,2023-01-19,"Unidentifiable",2680,TRUE,"PS3","Trail"
"Imagestoclassify","PS16__CamA__2023-01-20__03-37-20(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-20 03:37:20,"false","true","false","false","false","Fox","false","false",0,0,2023-01-20,"Unidentifiable",16218,TRUE,"PS16","Trail"
"Imagestoclassify","PS23__CamB__2023-01-20__20-56-11(1).JPG","BrendanAltingMLDP2023Images\PS23\CamB",2023-01-20 20:56:11,"false","true","false","false","false","Fox","false","false",0,0,2023-01-20,"Unidentifiable",62327,TRUE,"PS23","Trail"
"Imagestoclassify","PS15__CamB__2023-01-20__21-58-16(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-20 21:58:16,"false","true","false","false","false","Fox","false","false",0,0,2023-01-20,"Unidentifiable",3031,TRUE,"PS15","Trail"
"Imagestoclassify","PS15__CamA__2023-01-20__22-18-02(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-20 22:18:02,"false","true","false","false","false","Fox","false","false",0,0,2023-01-20,"Unidentifiable",1151,TRUE,"PS15","Trail"
"Imagestoclassify","PS16__CamA__2023-01-21__22-23-49(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-21 22:23:49,"false","true","false","false","false","Fox","false","false",0,0,2023-01-21,"Unidentifiable",86730,TRUE,"PS16","Trail"
"Imagestoclassify","PS14__CamB__2023-01-21__23-08-51(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-21 23:08:51,"false","true","false","false","false","Fox","false","false",0,0,2023-01-21,"Unidentifiable",2692,TRUE,"PS14","Trail"
"Imagestoclassify","PS15__CamA__2023-01-21__23-55-45(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-21 23:55:45,"false","true","false","false","false","Fox","false","false",0,0,2023-01-21,"Unidentifiable",2011,TRUE,"PS15","Trail"
"Imagestoclassify","PS14__CamB__2023-01-22__01-56-56(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-22 01:56:56,"false","true","false","false","false","Fox","false","false",0,0,2023-01-22,"Unidentifiable",7252,TRUE,"PS14","Trail"
"Imagestoclassify","PS20__CamB__2023-01-23__01-18-27(1).JPG","BrendanAltingMLDP2023Images\PS20\CamB",2023-01-23 01:18:27,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",84079,TRUE,"PS20","Trail"
"Imagestoclassify","PS13__CamA__2023-01-23__03-56-40(1).JPG","BrendanAltingMLDP2023Images\PS13\CamA",2023-01-23 03:56:40,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",9458,TRUE,"PS13","Trail"
"Imagestoclassify","PS14__CamB__2023-01-23__05-11-20(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-23 05:11:20,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",3832,TRUE,"PS14","Trail"
"Imagestoclassify","PS18__CamB__2023-01-23__21-18-59(1).JPG","BrendanAltingMLDP2023Images\PS18\CamB",2023-01-23 21:18:59,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",58049,TRUE,"PS18","Trail"
"Imagestoclassify","PS15__CamA__2023-01-23__21-55-23(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-23 21:55:23,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",2177,TRUE,"PS15","Trail"
"Imagestoclassify","PS14__CamB__2023-01-23__22-23-39(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-23 22:23:39,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",1694,TRUE,"PS14","Trail"
"Imagestoclassify","PS16__CamA__2023-01-23__23-59-13(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-23 23:59:13,"false","true","false","false","false","Fox","false","false",0,0,2023-01-23,"Unidentifiable",5077,TRUE,"PS16","Trail"
"Imagestoclassify","PS16__CamA__2023-01-24__00-20-32(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-24 00:20:32,"false","true","false","false","false","Fox","false","false",0,0,2023-01-24,"Unidentifiable",1272,TRUE,"PS16","Trail"
"Imagestoclassify","PS12__CamA__2023-01-24__00-46-06(1).JPG","BrendanAltingMLDP2023Images\PS12\CamA",2023-01-24 00:46:06,"false","true","false","false","false","Fox","false","false",0,0,2023-01-24,"Unidentifiable",984,TRUE,"PS12","Trail"
"Imagestoclassify","PS11__CamB__2023-01-24__02-26-53(1).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-01-24 02:26:53,"false","true","false","false","false","Fox","false","false",0,0,2023-01-24,"Unidentifiable",6030,TRUE,"PS11","Trail"
"Imagestoclassify","PS16__CamA__2023-01-24__04-53-07(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-24 04:53:07,"false","true","false","false","false","Fox","false","false",0,0,2023-01-24,"Unidentifiable",7844,TRUE,"PS16","Trail"
"Imagestoclassify","PS14__CamB__2023-01-25__04-53-06(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-25 04:53:06,"false","true","false","false","false","Fox","false","false",0,0,2023-01-25,"Unidentifiable",86397,TRUE,"PS14","Trail"
"Imagestoclassify","PS15__CamB__2023-01-25__20-55-42(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-25 20:55:42,"false","true","false","false","false","Fox","false","false",0,0,2023-01-25,"Unidentifiable",57746,TRUE,"PS15","Trail"
"Imagestoclassify","PS13__CamB__2023-01-25__21-16-50(1).JPG","BrendanAltingMLDP2023Images\PS13\CamB",2023-01-25 21:16:50,"false","true","false","false","false","Fox","false","false",0,0,2023-01-25,"Unidentifiable",1267,TRUE,"PS13","Trail"
"Imagestoclassify","PS15__CamA__2023-01-25__21-34-16(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-25 21:34:16,"false","true","false","false","false","Fox","false","false",0,0,2023-01-25,"Unidentifiable",1014,TRUE,"PS15","Trail"
"Imagestoclassify","PS14__CamA__2023-01-26__00-08-52(1).JPG","BrendanAltingMLDP2023Images\PS14\CamA",2023-01-26 00:08:52,"false","true","false","false","false","Fox","false","false",0,0,2023-01-26,"Unidentifiable",9257,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-01-26__02-04-46(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-26 02:04:46,"false","true","false","false","false","Fox","false","false",0,0,2023-01-26,"Unidentifiable",6396,TRUE,"PS14","Trail"
"Imagestoclassify","Q37__2023-01-26__03-32-44(1).JPG","BrendanAltingMLDP2023Images\Q37",2023-01-26 03:32:44,"false","false","false","false","false","Fox","false","false",0,0,2023-01-26,"Unidentifiable",5224,TRUE,"Q37","Baited"
"Imagestoclassify","Q37__2023-01-26__20-47-26(1).JPG","BrendanAltingMLDP2023Images\Q37",2023-01-26 20:47:26,"false","false","false","false","false","Fox","false","false",0,0,2023-01-26,"Unidentifiable",61617,TRUE,"Q37","Baited"
"Imagestoclassify","PS23__CamA__2023-01-26__21-35-09(1).JPG","BrendanAltingMLDP2023Images\PS23\CamA",2023-01-26 21:35:09,"false","true","false","false","false","Fox","false","false",0,0,2023-01-26,"Unidentifiable",2652,TRUE,"PS23","Trail"
"Imagestoclassify","PS17__CamB__2023-01-27__01-19-46(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-27 01:19:46,"false","true","false","false","false","Fox","false","false",0,0,2023-01-27,"Unidentifiable",12837,TRUE,"PS17","Trail"
"Imagestoclassify","PS3__CamB__2023-01-27__04-12-44(1).JPG","BrendanAltingMLDP2023Images\PS3\CamB",2023-01-27 04:12:44,"false","true","false","false","false","Fox","false","false",0,0,2023-01-27,"Unidentifiable",10376,TRUE,"PS3","Trail"
"Imagestoclassify","PS17__CamB__2023-01-27__05-29-35(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-27 05:29:35,"false","true","false","false","false","Fox","false","false",0,0,2023-01-27,"Unidentifiable",4611,TRUE,"PS17","Trail"
"Imagestoclassify","PS13__CamB__2023-01-27__21-39-33(1).JPG","BrendanAltingMLDP2023Images\PS13\CamB",2023-01-27 21:39:33,"false","true","false","false","false","Fox","false","false",0,0,2023-01-27,"Unidentifiable",58196,TRUE,"PS13","Trail"
"Imagestoclassify","PS16__CamA__2023-01-27__23-58-50(1).JPG","BrendanAltingMLDP2023Images\PS16\CamA",2023-01-27 23:58:50,"false","true","false","false","false","Fox","false","false",0,0,2023-01-27,"Unidentifiable",8320,TRUE,"PS16","Trail"
"Imagestoclassify","PS17__CamB__2023-01-28__00-20-06(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-28 00:20:06,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",1273,TRUE,"PS17","Trail"
"Imagestoclassify","PS15__CamB__2023-01-28__00-46-16(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-28 00:46:16,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",1566,TRUE,"PS15","Trail"
"Imagestoclassify","PS15__CamA__2023-01-28__01-15-59(1).JPG","BrendanAltingMLDP2023Images\PS15\CamA",2023-01-28 01:15:59,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",1781,TRUE,"PS15","Trail"
"Imagestoclassify","PS14__CamB__2023-01-28__03-17-50(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-28 03:17:50,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",7298,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-01-28__21-01-49(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-28 21:01:49,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",63362,TRUE,"PS14","Trail"
"Imagestoclassify","PS17__CamB__2023-01-28__21-43-42(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-28 21:43:42,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",2512,TRUE,"PS17","Trail"
"Imagestoclassify","PS14__CamB__2023-01-28__23-14-52(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-28 23:14:52,"false","true","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",5468,TRUE,"PS14","Trail"
"Imagestoclassify","Q26__2023-01-28__23-35-16(1).JPG","BrendanAltingMLDP2023Images\Q26",2023-01-28 23:35:16,"false","false","false","false","false","Fox","false","false",0,0,2023-01-28,"Unidentifiable",1193,TRUE,"Q26","Baited"
"Imagestoclassify","PS11__CamA__2023-01-29__00-04-36(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-01-29 00:04:36,"false","true","false","false","false","Fox","false","false",0,0,2023-01-29,"Unidentifiable",1748,TRUE,"PS11","Trail"
"Imagestoclassify","PS13__CamA__2023-01-29__02-02-53(1).JPG","BrendanAltingMLDP2023Images\PS13\CamA",2023-01-29 02:02:53,"false","true","false","false","false","Fox","false","false",0,0,2023-01-29,"Unidentifiable",6551,TRUE,"PS13","Trail"
"Imagestoclassify","PS17__CamB__2023-01-29__02-23-01(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-29 02:23:01,"false","true","false","false","false","Fox","false","false",0,0,2023-01-29,"Unidentifiable",1206,TRUE,"PS17","Trail"
"Imagestoclassify","PS11__CamA__2023-01-29__03-56-47(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-01-29 03:56:47,"false","true","false","false","false","Fox","false","false",0,0,2023-01-29,"Unidentifiable",5366,TRUE,"PS11","Trail"
"Imagestoclassify","PS17__CamB__2023-01-29__21-30-27(1).JPG","BrendanAltingMLDP2023Images\PS17\CamB",2023-01-29 21:30:27,"false","true","false","false","false","Fox","false","false",0,0,2023-01-29,"Unidentifiable",62849,TRUE,"PS17","Trail"
"Imagestoclassify","PS14__CamB__2023-01-29__23-41-36(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-29 23:41:36,"false","true","false","false","false","Fox","false","false",0,0,2023-01-29,"Unidentifiable",7869,TRUE,"PS14","Trail"
"Imagestoclassify","PS25__CamB__2023-01-30__03-10-13(1).JPG","BrendanAltingMLDP2023Images\PS25\CamB",2023-01-30 03:10:13,"false","true","false","false","false","Fox","false","false",0,0,2023-01-30,"Unidentifiable",12466,TRUE,"PS25","Trail"
"Imagestoclassify","PS14__CamB__2023-01-30__21-09-55(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-01-30 21:09:55,"false","true","false","false","false","Fox","false","false",0,0,2023-01-30,"Unidentifiable",64780,TRUE,"PS14","Trail"
"Imagestoclassify","PS11__CamA__2023-01-30__23-42-10(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-01-30 23:42:10,"false","true","false","false","false","Fox","false","false",0,0,2023-01-30,"Unidentifiable",9105,TRUE,"PS11","Trail"
"Imagestoclassify","PS11__CamA__2023-01-31__00-42-16(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-01-31 00:42:16,"false","true","false","false","false","Fox","false","false",0,0,2023-01-31,"Unidentifiable",3605,TRUE,"PS11","Trail"
"Imagestoclassify","PS12__CamA__2023-01-31__03-13-40(1).JPG","BrendanAltingMLDP2023Images\PS12\CamA",2023-01-31 03:13:40,"false","true","false","false","false","Fox","false","false",0,0,2023-01-31,"Unidentifiable",9082,TRUE,"PS12","Trail"
"Imagestoclassify","PS11__CamA__2023-01-31__23-28-50(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-01-31 23:28:50,"false","true","false","false","false","Fox","false","false",0,0,2023-01-31,"Unidentifiable",72909,TRUE,"PS11","Trail"
"Imagestoclassify","PS11__CamA__2023-02-01__01-50-04(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-02-01 01:50:04,"false","true","false","false","false","Fox","false","false",0,0,2023-02-01,"Unidentifiable",8473,TRUE,"PS11","Trail"
"Imagestoclassify","PS14__CamB__2023-02-01__03-23-18(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-02-01 03:23:18,"false","true","false","false","false","Fox","false","false",0,0,2023-02-01,"Unidentifiable",5495,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-02-01__23-16-40(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-02-01 23:16:40,"false","true","false","false","false","Fox","false","false",0,0,2023-02-01,"Unidentifiable",71589,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-02-02__00-14-41(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-02-02 00:14:41,"false","true","false","false","false","Fox","false","false",0,0,2023-02-02,"Unidentifiable",3446,TRUE,"PS14","Trail"
"Imagestoclassify","Q11__2023-02-02__00-34-51(1).JPG","BrendanAltingMLDP2023Images\Q11",2023-02-02 00:34:51,"false","false","false","false","false","Fox","false","false",0,0,2023-02-02,"Unidentifiable",1198,TRUE,"Q11","Baited"
"Imagestoclassify","PS11__CamB__2023-02-02__00-57-51(1).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-02-02 00:57:51,"false","true","false","false","false","Fox","false","false",0,0,2023-02-02,"Unidentifiable",1358,TRUE,"PS11","Trail"
"Imagestoclassify","PS24__CamA__2023-02-02__03-32-42(1).JPG","BrendanAltingMLDP2023Images\PS24\CamA",2023-02-02 03:32:42,"false","true","false","false","false","Fox","false","false",0,0,2023-02-02,"Unidentifiable",9255,TRUE,"PS24","Trail"
"Imagestoclassify","PS12__CamA__2023-02-02__04-24-50(1).JPG","BrendanAltingMLDP2023Images\PS12\CamA",2023-02-02 04:24:50,"false","true","false","false","false","Fox","false","false",0,0,2023-02-02,"Unidentifiable",1530,TRUE,"PS12","Trail"
"Imagestoclassify","PS14__CamB__2023-02-03__20-50-28(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-02-03 20:50:28,"false","true","false","false","false","Fox","false","false",0,0,2023-02-03,"Unidentifiable",145537,TRUE,"PS14","Trail"
"Imagestoclassify","Q22__2022-02-03__23-27-27(1).JPG","BrendanAltingMLDP2023Images\Q22",2023-02-03 23:27:27,"false","false","false","false","false","Fox","false","false",0,0,2023-02-03,"Unidentifiable",9354,TRUE,"Q22","Baited"
"Imagestoclassify","PS11__CamA__2023-02-04__00-57-10(1).JPG","BrendanAltingMLDP2023Images\PS11\CamA",2023-02-04 00:57:10,"false","true","false","false","false","Fox","false","false",0,0,2023-02-04,"Unidentifiable",5371,TRUE,"PS11","Trail"
"Imagestoclassify","PS14__CamB__2023-02-04__02-10-33(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-02-04 02:10:33,"false","true","false","false","false","Fox","false","false",0,0,2023-02-04,"Unidentifiable",4402,TRUE,"PS14","Trail"
"Imagestoclassify","PS14__CamB__2023-02-05__01-53-48(1).JPG","BrendanAltingMLDP2023Images\PS14\CamB",2023-02-05 01:53:48,"false","true","false","false","false","Fox","false","false",0,0,2023-02-05,"Unidentifiable",85382,TRUE,"PS14","Trail"
"Imagestoclassify","PS11__CamB__2023-02-05__03-37-37(1).JPG","BrendanAltingMLDP2023Images\PS11\CamB",2023-02-05 03:37:37,"false","true","false","false","false","Fox","false","false",0,0,2023-02-05,"Unidentifiable",6194,TRUE,"PS11","Trail"
